Date,Country,SKU,Category,Retailer,Channel,Units_Sold,Net_Sales,Price_per_Unit,Promo_Flag,Stockout_Flag,Weather_Index,Holiday_Flag,Currency
2024-06-10,Switzerland,CH-FRO-03,Frozen,Migros,Traditional Trade,2,7.97,3.98,0,0,0.65,0,CHF
2024-06-10,Switzerland,CH-BEV-02,Beverages,Migros,Traditional Trade,9,10.38,1.15,0,0,0.65,0,CHF
2024-06-10,Switzerland,CH-DAI-01,Dairy,Migros,Traditional Trade,5,8.18,1.64,0,0,0.65,0,CHF
2024-06-10,Switzerland,CH-BAB-04,Baby Food,Coop CH,E-Commerce,0,0.0,4.22,1,0,0.65,0,CHF
2024-06-10,Switzerland,CH-BIS-03,Biscuits & Snacks,Coop CH,E-Commerce,2,4.6,2.3,1,0,0.65,0,CHF
2024-06-10,Switzerland,CH-FRO-02,Frozen,Migros,Traditional Trade,4,15.24,3.81,0,0,0.65,0,CHF
2024-06-10,Switzerland,CH-DAI-02,Dairy,Coop CH,E-Commerce,5,7.87,1.57,0,0,0.65,0,CHF
2024-06-10,Switzerland,CH-DRY-01,Dry Grocery,Coop CH,E-Commerce,2,4.63,2.31,0,0,0.65,0,CHF
2024-06-11,Switzerland,CH-DRY-04,Dry Grocery,Coop CH,E-Commerce,5,14.02,2.8,0,0,0.654,0,CHF
2024-06-11,Switzerland,CH-BEV-03,Beverages,Coop CH,E-Commerce,3,3.67,1.22,0,0,0.654,0,CHF
2024-06-11,Switzerland,CH-FRO-03,Frozen,Migros,Traditional Trade,2,6.88,3.44,0,0,0.654,0,CHF
2024-06-11,Switzerland,CH-BEV-02,Beverages,Migros,Traditional Trade,8,10.85,1.36,0,0,0.654,0,CHF
2024-06-11,Switzerland,CH-DAI-01,Dairy,Migros,Traditional Trade,1,1.63,1.63,0,0,0.654,0,CHF
2024-06-11,Switzerland,CH-BAB-04,Baby Food,Coop CH,E-Commerce,0,0.0,4.62,0,0,0.654,0,CHF
2024-06-11,Switzerland,CH-BIS-03,Biscuits & Snacks,Coop CH,E-Commerce,3,6.99,2.33,0,0,0.654,0,CHF
2024-06-11,Switzerland,CH-FRO-02,Frozen,Migros,Traditional Trade,1,3.61,3.61,0,0,0.654,0,CHF
2024-06-11,Switzerland,CH-DAI-02,Dairy,Coop CH,E-Commerce,4,6.75,1.69,0,0,0.654,0,CHF
2024-06-11,Switzerland,CH-DRY-01,Dry Grocery,Migros,Traditional Trade,4,10.55,2.64,0,0,0.654,0,CHF
2024-06-12,Switzerland,CH-DRY-04,Dry Grocery,Coop CH,E-Commerce,1,2.52,2.52,0,0,0.63,0,CHF
2024-06-12,Switzerland,CH-BEV-03,Beverages,Migros,Traditional Trade,7,9.09,1.3,0,0,0.63,0,CHF
2024-06-12,Switzerland,CH-FRO-03,Frozen,Migros,Traditional Trade,3,12.07,4.02,0,0,0.63,0,CHF
2024-06-12,Switzerland,CH-BEV-02,Beverages,Migros,Traditional Trade,7,8.69,1.24,0,0,0.63,0,CHF
2024-06-12,Switzerland,CH-DAI-01,Dairy,Migros,Traditional Trade,3,5.57,1.86,0,0,0.63,0,CHF
2024-06-12,Switzerland,CH-BAB-04,Baby Food,Coop CH,E-Commerce,2,8.49,4.24,0,0,0.63,0,CHF
2024-06-12,Switzerland,CH-BIS-03,Biscuits & Snacks,Migros,Traditional Trade,7,14.87,2.12,0,0,0.63,0,CHF
2024-06-12,Switzerland,CH-FRO-02,Frozen,Coop CH,E-Commerce,2,6.91,3.46,0,0,0.63,0,CHF
2024-06-12,Switzerland,CH-DAI-02,Dairy,Coop CH,E-Commerce,5,8.22,1.64,0,0,0.63,0,CHF
2024-06-12,Switzerland,CH-DRY-01,Dry Grocery,Coop CH,E-Commerce,4,9.26,2.32,0,0,0.63,0,CHF
2024-06-13,Switzerland,CH-DRY-04,Dry Grocery,Migros,Traditional Trade,1,2.28,2.28,0,0,0.596,0,CHF
2024-06-13,Switzerland,CH-BEV-03,Beverages,Coop CH,E-Commerce,5,5.66,1.13,0,0,0.596,0,CHF
2024-06-13,Switzerland,CH-FRO-03,Frozen,Coop CH,E-Commerce,0,0.0,4.18,0,0,0.596,0,CHF
2024-06-13,Switzerland,CH-BEV-02,Beverages,Coop CH,E-Commerce,2,2.76,1.38,0,0,0.596,0,CHF
2024-06-13,Switzerland,CH-DAI-01,Dairy,Coop CH,E-Commerce,4,6.94,1.73,0,0,0.596,0,CHF
2024-06-13,Switzerland,CH-BAB-04,Baby Food,Coop CH,E-Commerce,1,3.64,3.64,0,0,0.596,0,CHF
2024-06-13,Switzerland,CH-BIS-03,Biscuits & Snacks,Coop CH,E-Commerce,4,8.03,2.01,1,0,0.596,0,CHF
2024-06-13,Switzerland,CH-FRO-02,Frozen,Coop CH,E-Commerce,5,20.38,4.08,0,1,0.596,0,CHF
2024-06-13,Switzerland,CH-DAI-02,Dairy,Migros,Traditional Trade,7,12.97,1.85,0,0,0.596,0,CHF
2024-06-13,Switzerland,CH-DRY-01,Dry Grocery,Migros,Traditional Trade,3,8.43,2.81,0,0,0.596,0,CHF
2024-06-14,Switzerland,CH-DRY-04,Dry Grocery,Coop CH,E-Commerce,4,10.41,2.6,0,0,0.548,0,CHF
2024-06-14,Switzerland,CH-BEV-03,Beverages,Coop CH,E-Commerce,4,4.41,1.1,0,0,0.548,0,CHF
2024-06-14,Switzerland,CH-FRO-03,Frozen,Coop CH,E-Commerce,0,0.0,3.65,1,0,0.548,0,CHF
2024-06-14,Switzerland,CH-BEV-02,Beverages,Coop CH,E-Commerce,11,13.76,1.25,1,0,0.548,0,CHF
2024-06-14,Switzerland,CH-DAI-01,Dairy,Migros,Traditional Trade,4,7.5,1.87,0,0,0.548,0,CHF
2024-06-14,Switzerland,CH-BAB-04,Baby Food,Migros,Traditional Trade,1,3.98,3.98,0,0,0.548,0,CHF
2024-06-14,Switzerland,CH-BIS-03,Biscuits & Snacks,Coop CH,E-Commerce,2,4.75,2.38,0,0,0.548,0,CHF
2024-06-14,Switzerland,CH-FRO-02,Frozen,Migros,Traditional Trade,1,3.94,3.94,0,0,0.548,0,CHF
2024-06-14,Switzerland,CH-DAI-02,Dairy,Coop CH,E-Commerce,3,5.51,1.84,1,0,0.548,0,CHF
2024-06-14,Switzerland,CH-DRY-01,Dry Grocery,Coop CH,E-Commerce,1,2.4,2.4,0,0,0.548,0,CHF
2024-06-15,Switzerland,CH-DRY-04,Dry Grocery,Migros,Traditional Trade,1,2.29,2.29,0,0,0.692,0,CHF
2024-06-15,Switzerland,CH-BEV-03,Beverages,Migros,Traditional Trade,10,12.97,1.3,0,0,0.692,0,CHF
2024-06-15,Switzerland,CH-FRO-03,Frozen,Coop CH,E-Commerce,1,3.54,3.54,1,0,0.692,0,CHF
2024-06-15,Switzerland,CH-BEV-02,Beverages,Migros,Traditional Trade,9,11.23,1.25,1,0,0.692,0,CHF
2024-06-15,Switzerland,CH-DAI-01,Dairy,Coop CH,E-Commerce,2,3.38,1.69,0,0,0.692,0,CHF
2024-06-15,Switzerland,CH-BAB-04,Baby Food,Coop CH,E-Commerce,1,3.73,3.73,1,0,0.692,0,CHF
2024-06-15,Switzerland,CH-BIS-03,Biscuits & Snacks,Coop CH,E-Commerce,2,4.4,2.2,0,0,0.692,0,CHF
2024-06-15,Switzerland,CH-FRO-02,Frozen,Migros,Traditional Trade,2,6.44,3.22,0,0,0.692,0,CHF
2024-06-15,Switzerland,CH-DAI-02,Dairy,Migros,Traditional Trade,3,5.62,1.87,0,0,0.692,0,CHF
2024-06-15,Switzerland,CH-DRY-01,Dry Grocery,Migros,Traditional Trade,0,0.0,2.53,0,0,0.692,0,CHF
2024-06-16,Switzerland,CH-DRY-04,Dry Grocery,Coop CH,E-Commerce,3,6.97,2.32,0,0,0.695,0,CHF
2024-06-16,Switzerland,CH-BEV-03,Beverages,Coop CH,E-Commerce,9,10.55,1.17,0,0,0.695,0,CHF
2024-06-16,Switzerland,CH-FRO-03,Frozen,Coop CH,E-Commerce,1,4.02,4.02,0,0,0.695,0,CHF
2024-06-16,Switzerland,CH-BEV-02,Beverages,Coop CH,E-Commerce,10,11.75,1.18,1,0,0.695,0,CHF
2024-06-16,Switzerland,CH-DAI-01,Dairy,Migros,Traditional Trade,6,10.8,1.8,0,0,0.695,0,CHF
2024-06-16,Switzerland,CH-BAB-04,Baby Food,Migros,Traditional Trade,3,10.98,3.66,1,0,0.695,0,CHF
2024-06-16,Switzerland,CH-BIS-03,Biscuits & Snacks,Migros,Traditional Trade,2,3.73,1.87,0,0,0.695,0,CHF
2024-06-16,Switzerland,CH-FRO-02,Frozen,Migros,Traditional Trade,0,0.0,3.4,0,1,0.695,0,CHF
2024-06-16,Switzerland,CH-DAI-02,Dairy,Coop CH,E-Commerce,6,9.43,1.57,0,0,0.695,0,CHF
2024-06-16,Switzerland,CH-DRY-01,Dry Grocery,Migros,Traditional Trade,1,2.96,2.96,0,0,0.695,0,CHF
2024-06-17,Switzerland,CH-DRY-04,Dry Grocery,Coop CH,E-Commerce,6,17.69,2.95,0,0,0.65,0,CHF
2024-06-17,Switzerland,CH-BEV-03,Beverages,Coop CH,E-Commerce,7,9.35,1.34,0,1,0.65,0,CHF
2024-06-17,Switzerland,CH-FRO-03,Frozen,Migros,Traditional Trade,2,6.48,3.24,0,0,0.65,0,CHF
2024-06-17,Switzerland,CH-BEV-02,Beverages,Migros,Traditional Trade,5,6.7,1.34,0,0,0.65,0,CHF
2024-06-17,Switzerland,CH-DAI-01,Dairy,Coop CH,E-Commerce,7,11.97,1.71,0,0,0.65,0,CHF
2024-06-17,Switzerland,CH-BAB-04,Baby Food,Migros,Traditional Trade,1,4.07,4.07,0,0,0.65,0,CHF
2024-06-17,Switzerland,CH-BIS-03,Biscuits & Snacks,Coop CH,E-Commerce,3,6.48,2.16,0,0,0.65,0,CHF
2024-06-17,Switzerland,CH-FRO-02,Frozen,Coop CH,E-Commerce,4,14.48,3.62,0,0,0.65,0,CHF
2024-06-17,Switzerland,CH-DAI-02,Dairy,Coop CH,E-Commerce,3,5.28,1.76,0,0,0.65,0,CHF
2024-06-17,Switzerland,CH-DRY-01,Dry Grocery,Migros,Traditional Trade,2,5.94,2.97,0,0,0.65,0,CHF
2024-06-18,Switzerland,CH-DRY-04,Dry Grocery,Coop CH,E-Commerce,5,14.29,2.86,0,0,0.552,0,CHF
2024-06-18,Switzerland,CH-BEV-03,Beverages,Coop CH,E-Commerce,6,7.85,1.31,0,0,0.552,0,CHF
2024-06-18,Switzerland,CH-FRO-03,Frozen,Migros,Traditional Trade,1,4.12,4.12,0,0,0.552,0,CHF
2024-06-18,Switzerland,CH-BEV-02,Beverages,Coop CH,E-Commerce,9,12.84,1.43,0,0,0.552,0,CHF
2024-06-18,Switzerland,CH-DAI-01,Dairy,Migros,Traditional Trade,1,1.84,1.84,0,0,0.552,0,CHF
2024-06-18,Switzerland,CH-BAB-04,Baby Food,Migros,Traditional Trade,1,4.74,4.74,0,0,0.552,0,CHF
2024-06-18,Switzerland,CH-BIS-03,Biscuits & Snacks,Migros,Traditional Trade,3,5.97,1.99,0,0,0.552,0,CHF
2024-06-18,Switzerland,CH-FRO-02,Frozen,Migros,Traditional Trade,2,7.18,3.59,0,0,0.552,0,CHF
2024-06-18,Switzerland,CH-DAI-02,Dairy,Coop CH,E-Commerce,3,5.58,1.86,0,0,0.552,0,CHF
2024-06-18,Switzerland,CH-DRY-01,Dry Grocery,Coop CH,E-Commerce,4,10.67,2.67,0,0,0.552,0,CHF
2024-06-19,Switzerland,CH-DRY-04,Dry Grocery,Coop CH,E-Commerce,0,0.0,2.99,0,0,0.519,0,CHF
2024-06-19,Switzerland,CH-BEV-03,Beverages,Coop CH,E-Commerce,8,10.36,1.3,0,0,0.519,0,CHF
2024-06-19,Switzerland,CH-FRO-03,Frozen,Migros,Traditional Trade,1,3.56,3.56,0,0,0.519,0,CHF
2024-06-19,Switzerland,CH-BEV-02,Beverages,Coop CH,E-Commerce,5,5.43,1.09,0,0,0.519,0,CHF
2024-06-19,Switzerland,CH-DAI-01,Dairy,Migros,Traditional Trade,2,2.99,1.5,0,0,0.519,0,CHF
2024-06-19,Switzerland,CH-BAB-04,Baby Food,Coop CH,E-Commerce,1,4.02,4.02,0,0,0.519,0,CHF
2024-06-19,Switzerland,CH-BIS-03,Biscuits & Snacks,Coop CH,E-Commerce,6,12.15,2.02,0,0,0.519,0,CHF
2024-06-19,Switzerland,CH-FRO-02,Frozen,Migros,Traditional Trade,3,10.36,3.45,0,0,0.519,0,CHF
2024-06-19,Switzerland,CH-DAI-02,Dairy,Coop CH,E-Commerce,2,3.46,1.73,0,0,0.519,0,CHF
2024-06-19,Switzerland,CH-DRY-01,Dry Grocery,Coop CH,E-Commerce,2,4.9,2.45,0,0,0.519,0,CHF
2024-06-20,Switzerland,CH-DRY-04,Dry Grocery,Coop CH,E-Commerce,3,6.87,2.29,0,0,0.687,0,CHF
2024-06-20,Switzerland,CH-BEV-03,Beverages,Coop CH,E-Commerce,6,6.95,1.16,0,0,0.687,0,CHF
2024-06-20,Switzerland,CH-FRO-03,Frozen,Coop CH,E-Commerce,4,13.59,3.4,0,0,0.687,0,CHF
2024-06-20,Switzerland,CH-BEV-02,Beverages,Migros,Traditional Trade,7,9.32,1.33,0,0,0.687,0,CHF
2024-06-20,Switzerland,CH-DAI-01,Dairy,Coop CH,E-Commerce,5,9.45,1.89,0,0,0.687,0,CHF
2024-06-20,Switzerland,CH-BAB-04,Baby Food,Coop CH,E-Commerce,1,4.48,4.48,0,0,0.687,0,CHF
2024-06-20,Switzerland,CH-BIS-03,Biscuits & Snacks,Migros,Traditional Trade,1,2.17,2.17,0,0,0.687,0,CHF
2024-06-20,Switzerland,CH-FRO-02,Frozen,Coop CH,E-Commerce,0,0.0,3.84,0,0,0.687,0,CHF
2024-06-20,Switzerland,CH-DAI-02,Dairy,Migros,Traditional Trade,5,8.81,1.76,1,0,0.687,0,CHF
2024-06-20,Switzerland,CH-DRY-01,Dry Grocery,Coop CH,E-Commerce,2,4.61,2.3,0,0,0.687,0,CHF
2024-06-21,Switzerland,CH-DRY-04,Dry Grocery,Migros,Traditional Trade,1,2.55,2.55,0,0,0.538,0,CHF
2024-06-21,Switzerland,CH-BEV-03,Beverages,Migros,Traditional Trade,6,8.17,1.36,0,0,0.538,0,CHF
2024-06-21,Switzerland,CH-FRO-03,Frozen,Migros,Traditional Trade,1,3.18,3.18,0,0,0.538,0,CHF
2024-06-21,Switzerland,CH-BEV-02,Beverages,Migros,Traditional Trade,4,5.06,1.27,0,0,0.538,0,CHF
2024-06-21,Switzerland,CH-DAI-01,Dairy,Coop CH,E-Commerce,3,4.35,1.45,0,0,0.538,0,CHF
2024-06-21,Switzerland,CH-BAB-04,Baby Food,Migros,Traditional Trade,1,4.43,4.43,0,0,0.538,0,CHF
2024-06-21,Switzerland,CH-BIS-03,Biscuits & Snacks,Coop CH,E-Commerce,0,0.0,2.0,0,0,0.538,0,CHF
2024-06-21,Switzerland,CH-FRO-02,Frozen,Coop CH,E-Commerce,2,7.7,3.85,0,0,0.538,0,CHF
2024-06-21,Switzerland,CH-DAI-02,Dairy,Migros,Traditional Trade,3,4.71,1.57,0,0,0.538,0,CHF
2024-06-21,Switzerland,CH-DRY-01,Dry Grocery,Coop CH,E-Commerce,2,4.89,2.44,0,0,0.538,0,CHF
2024-06-22,Switzerland,CH-DRY-04,Dry Grocery,Coop CH,E-Commerce,2,5.58,2.79,0,0,0.565,0,CHF
2024-06-22,Switzerland,CH-BEV-03,Beverages,Migros,Traditional Trade,4,5.62,1.4,0,0,0.565,0,CHF
2024-06-22,Switzerland,CH-FRO-03,Frozen,Migros,Traditional Trade,3,11.39,3.8,0,0,0.565,0,CHF
2024-06-22,Switzerland,CH-BEV-02,Beverages,Migros,Traditional Trade,3,4.06,1.35,0,0,0.565,0,CHF
2024-06-22,Switzerland,CH-DAI-01,Dairy,Coop CH,E-Commerce,3,5.7,1.9,0,0,0.565,0,CHF
2024-06-22,Switzerland,CH-BAB-04,Baby Food,Coop CH,E-Commerce,2,9.53,4.77,0,0,0.565,0,CHF
2024-06-22,Switzerland,CH-BIS-03,Biscuits & Snacks,Migros,Traditional Trade,2,4.56,2.28,0,0,0.565,0,CHF
2024-06-22,Switzerland,CH-FRO-02,Frozen,Migros,Traditional Trade,4,14.07,3.52,0,0,0.565,0,CHF
2024-06-22,Switzerland,CH-DAI-02,Dairy,Migros,Traditional Trade,7,13.28,1.9,0,1,0.565,0,CHF
2024-06-22,Switzerland,CH-DRY-01,Dry Grocery,Coop CH,E-Commerce,4,10.93,2.73,0,0,0.565,0,CHF
2024-06-23,Switzerland,CH-DRY-04,Dry Grocery,Coop CH,E-Commerce,4,9.87,2.47,0,0,0.635,0,CHF
2024-06-23,Switzerland,CH-BEV-03,Beverages,Migros,Traditional Trade,7,8.84,1.26,0,0,0.635,0,CHF
2024-06-23,Switzerland,CH-FRO-03,Frozen,Migros,Traditional Trade,1,3.44,3.44,0,0,0.635,0,CHF
2024-06-23,Switzerland,CH-BEV-02,Beverages,Migros,Traditional Trade,5,6.06,1.21,0,0,0.635,0,CHF
2024-06-23,Switzerland,CH-DAI-01,Dairy,Migros,Traditional Trade,3,5.73,1.91,0,0,0.635,0,CHF
2024-06-23,Switzerland,CH-BAB-04,Baby Food,Migros,Traditional Trade,1,4.72,4.72,0,0,0.635,0,CHF
2024-06-23,Switzerland,CH-BIS-03,Biscuits & Snacks,Migros,Traditional Trade,2,4.24,2.12,0,0,0.635,0,CHF
2024-06-23,Switzerland,CH-FRO-02,Frozen,Migros,Traditional Trade,4,15.13,3.78,0,0,0.635,0,CHF
2024-06-23,Switzerland,CH-DAI-02,Dairy,Migros,Traditional Trade,5,8.64,1.73,0,0,0.635,0,CHF
2024-06-23,Switzerland,CH-DRY-01,Dry Grocery,Coop CH,E-Commerce,0,0.0,2.64,0,0,0.635,0,CHF
2024-06-24,Switzerland,CH-DRY-04,Dry Grocery,Coop CH,E-Commerce,0,0.0,2.71,0,0,0.738,0,CHF
2024-06-24,Switzerland,CH-BEV-03,Beverages,Migros,Traditional Trade,7,7.89,1.13,0,0,0.738,0,CHF
2024-06-24,Switzerland,CH-FRO-03,Frozen,Coop CH,E-Commerce,2,6.94,3.47,0,0,0.738,0,CHF
2024-06-24,Switzerland,CH-BEV-02,Beverages,Migros,Traditional Trade,5,6.3,1.26,0,0,0.738,0,CHF
2024-06-24,Switzerland,CH-DAI-01,Dairy,Coop CH,E-Commerce,4,6.88,1.72,1,0,0.738,0,CHF
2024-06-24,Switzerland,CH-BAB-04,Baby Food,Migros,Traditional Trade,2,8.94,4.47,0,0,0.738,0,CHF
2024-06-24,Switzerland,CH-BIS-03,Biscuits & Snacks,Coop CH,E-Commerce,3,5.59,1.86,0,0,0.738,0,CHF
2024-06-24,Switzerland,CH-FRO-02,Frozen,Coop CH,E-Commerce,1,3.61,3.61,0,0,0.738,0,CHF
2024-06-24,Switzerland,CH-DAI-02,Dairy,Migros,Traditional Trade,4,7.58,1.89,0,0,0.738,0,CHF
2024-06-24,Switzerland,CH-DRY-01,Dry Grocery,Coop CH,E-Commerce,6,16.29,2.72,0,0,0.738,0,CHF
2024-06-25,Switzerland,CH-DRY-04,Dry Grocery,Migros,Traditional Trade,3,8.24,2.75,0,0,0.628,0,CHF
2024-06-25,Switzerland,CH-BEV-03,Beverages,Migros,Traditional Trade,7,9.34,1.33,0,0,0.628,0,CHF
2024-06-25,Switzerland,CH-FRO-03,Frozen,Coop CH,E-Commerce,1,3.51,3.51,0,0,0.628,0,CHF
2024-06-25,Switzerland,CH-BEV-02,Beverages,Migros,Traditional Trade,6,8.2,1.37,0,0,0.628,0,CHF
2024-06-25,Switzerland,CH-DAI-01,Dairy,Coop CH,E-Commerce,3,5.65,1.88,0,0,0.628,0,CHF
2024-06-25,Switzerland,CH-BAB-04,Baby Food,Migros,Traditional Trade,1,3.81,3.81,0,0,0.628,0,CHF
2024-06-25,Switzerland,CH-BIS-03,Biscuits & Snacks,Coop CH,E-Commerce,3,6.78,2.26,0,0,0.628,0,CHF
2024-06-25,Switzerland,CH-FRO-02,Frozen,Migros,Traditional Trade,2,7.64,3.82,0,0,0.628,0,CHF
2024-06-25,Switzerland,CH-DAI-02,Dairy,Coop CH,E-Commerce,3,4.77,1.59,0,0,0.628,0,CHF
2024-06-25,Switzerland,CH-DRY-01,Dry Grocery,Coop CH,E-Commerce,5,12.23,2.45,1,0,0.628,0,CHF
2024-06-26,Switzerland,CH-DRY-04,Dry Grocery,Migros,Traditional Trade,0,0.0,2.51,0,0,0.634,0,CHF
2024-06-26,Switzerland,CH-BEV-03,Beverages,Migros,Traditional Trade,9,11.35,1.26,0,0,0.634,0,CHF
2024-06-26,Switzerland,CH-FRO-03,Frozen,Coop CH,E-Commerce,3,11.34,3.78,0,1,0.634,0,CHF
2024-06-26,Switzerland,CH-BEV-02,Beverages,Coop CH,E-Commerce,4,4.46,1.12,0,0,0.634,0,CHF
2024-06-26,Switzerland,CH-DAI-01,Dairy,Coop CH,E-Commerce,4,7.2,1.8,0,0,0.634,0,CHF
2024-06-26,Switzerland,CH-BAB-04,Baby Food,Migros,Traditional Trade,3,11.52,3.84,1,0,0.634,0,CHF
2024-06-26,Switzerland,CH-BIS-03,Biscuits & Snacks,Migros,Traditional Trade,4,9.04,2.26,0,0,0.634,0,CHF
2024-06-26,Switzerland,CH-FRO-02,Frozen,Migros,Traditional Trade,2,7.29,3.64,0,0,0.634,0,CHF
2024-06-26,Switzerland,CH-DAI-02,Dairy,Coop CH,E-Commerce,1,1.8,1.8,0,0,0.634,0,CHF
2024-06-26,Switzerland,CH-DRY-01,Dry Grocery,Migros,Traditional Trade,1,2.31,2.31,0,0,0.634,0,CHF
2024-06-27,Switzerland,CH-DRY-04,Dry Grocery,Migros,Traditional Trade,3,6.81,2.27,0,0,0.63,0,CHF
2024-06-27,Switzerland,CH-BEV-03,Beverages,Coop CH,E-Commerce,7,9.41,1.34,0,0,0.63,0,CHF
2024-06-27,Switzerland,CH-FRO-03,Frozen,Migros,Traditional Trade,1,3.25,3.25,0,0,0.63,0,CHF
2024-06-27,Switzerland,CH-BEV-02,Beverages,Coop CH,E-Commerce,4,5.56,1.39,0,0,0.63,0,CHF
2024-06-27,Switzerland,CH-DAI-01,Dairy,Migros,Traditional Trade,8,14.39,1.8,0,0,0.63,0,CHF
2024-06-27,Switzerland,CH-BAB-04,Baby Food,Coop CH,E-Commerce,1,4.45,4.45,1,0,0.63,0,CHF
2024-06-27,Switzerland,CH-BIS-03,Biscuits & Snacks,Migros,Traditional Trade,3,6.73,2.24,1,0,0.63,0,CHF
2024-06-27,Switzerland,CH-FRO-02,Frozen,Coop CH,E-Commerce,1,3.47,3.47,0,0,0.63,0,CHF
2024-06-27,Switzerland,CH-DAI-02,Dairy,Coop CH,E-Commerce,6,10.95,1.82,1,0,0.63,0,CHF
2024-06-27,Switzerland,CH-DRY-01,Dry Grocery,Coop CH,E-Commerce,2,5.27,2.64,0,0,0.63,0,CHF
2024-06-28,Switzerland,CH-DRY-04,Dry Grocery,Migros,Traditional Trade,4,10.62,2.65,1,0,0.545,0,CHF
2024-06-28,Switzerland,CH-BEV-03,Beverages,Migros,Traditional Trade,1,1.24,1.24,0,0,0.545,0,CHF
2024-06-28,Switzerland,CH-FRO-03,Frozen,Migros,Traditional Trade,0,0.0,3.71,0,0,0.545,0,CHF
2024-06-28,Switzerland,CH-BEV-02,Beverages,Migros,Traditional Trade,2,2.63,1.31,0,0,0.545,0,CHF
2024-06-28,Switzerland,CH-DAI-01,Dairy,Coop CH,E-Commerce,6,8.94,1.49,0,0,0.545,0,CHF
2024-06-28,Switzerland,CH-BAB-04,Baby Food,Coop CH,E-Commerce,2,7.35,3.68,0,0,0.545,0,CHF
2024-06-28,Switzerland,CH-BIS-03,Biscuits & Snacks,Coop CH,E-Commerce,3,5.4,1.8,0,0,0.545,0,CHF
2024-06-28,Switzerland,CH-FRO-02,Frozen,Migros,Traditional Trade,2,7.91,3.96,0,0,0.545,0,CHF
2024-06-28,Switzerland,CH-DAI-02,Dairy,Migros,Traditional Trade,7,10.25,1.46,1,0,0.545,0,CHF
2024-06-28,Switzerland,CH-DRY-01,Dry Grocery,Coop CH,E-Commerce,0,0.0,2.63,0,0,0.545,0,CHF
2024-06-29,Switzerland,CH-DRY-04,Dry Grocery,Migros,Traditional Trade,2,5.91,2.95,0,0,0.678,0,CHF
2024-06-29,Switzerland,CH-BEV-03,Beverages,Coop CH,E-Commerce,9,12.59,1.4,0,0,0.678,0,CHF
2024-06-29,Switzerland,CH-FRO-03,Frozen,Migros,Traditional Trade,2,7.98,3.99,0,0,0.678,0,CHF
2024-06-29,Switzerland,CH-BEV-02,Beverages,Coop CH,E-Commerce,9,10.35,1.15,0,0,0.678,0,CHF
2024-06-29,Switzerland,CH-DAI-01,Dairy,Coop CH,E-Commerce,3,5.19,1.73,0,0,0.678,0,CHF
2024-06-29,Switzerland,CH-BAB-04,Baby Food,Coop CH,E-Commerce,1,3.98,3.98,1,0,0.678,0,CHF
2024-06-29,Switzerland,CH-BIS-03,Biscuits & Snacks,Coop CH,E-Commerce,6,14.34,2.39,1,0,0.678,0,CHF
2024-06-29,Switzerland,CH-FRO-02,Frozen,Migros,Traditional Trade,5,15.97,3.19,0,0,0.678,0,CHF
2024-06-29,Switzerland,CH-DAI-02,Dairy,Coop CH,E-Commerce,6,11.35,1.89,0,0,0.678,0,CHF
2024-06-29,Switzerland,CH-DRY-01,Dry Grocery,Migros,Traditional Trade,5,14.14,2.83,0,0,0.678,0,CHF
2024-06-30,Switzerland,CH-DRY-04,Dry Grocery,Coop CH,E-Commerce,3,8.3,2.77,0,0,0.744,0,CHF
2024-06-30,Switzerland,CH-BEV-03,Beverages,Migros,Traditional Trade,6,8.46,1.41,0,0,0.744,0,CHF
2024-06-30,Switzerland,CH-FRO-03,Frozen,Migros,Traditional Trade,2,7.56,3.78,0,0,0.744,0,CHF
2024-06-30,Switzerland,CH-BEV-02,Beverages,Coop CH,E-Commerce,8,10.7,1.34,1,0,0.744,0,CHF
2024-06-30,Switzerland,CH-DAI-01,Dairy,Coop CH,E-Commerce,8,14.8,1.85,0,0,0.744,0,CHF
2024-06-30,Switzerland,CH-BAB-04,Baby Food,Coop CH,E-Commerce,1,3.66,3.66,0,0,0.744,0,CHF
2024-06-30,Switzerland,CH-BIS-03,Biscuits & Snacks,Migros,Traditional Trade,0,0.0,2.21,0,0,0.744,0,CHF
2024-06-30,Switzerland,CH-FRO-02,Frozen,Coop CH,E-Commerce,1,3.65,3.65,0,0,0.744,0,CHF
2024-06-30,Switzerland,CH-DAI-02,Dairy,Migros,Traditional Trade,4,7.0,1.75,0,0,0.744,0,CHF
2024-06-30,Switzerland,CH-DRY-01,Dry Grocery,Migros,Traditional Trade,0,0.0,2.41,0,0,0.744,0,CHF
2024-01-01,Portugal,PT-DRY-03,Dry Grocery,Continente,Modern Trade,6,15.58,2.6,0,0,0.246,0,EUR
2024-01-01,Portugal,PT-BIS-05,Biscuits & Snacks,Pingo Doce,HoReCa,2,3.69,1.85,0,0,0.246,0,EUR
2024-01-01,Portugal,PT-DRY-04,Dry Grocery,Continente,Modern Trade,1,2.81,2.81,0,0,0.246,0,EUR
2024-01-01,Portugal,PT-FRO-02,Frozen,Continente,Modern Trade,1,3.88,3.88,0,0,0.246,0,EUR
2024-01-01,Portugal,PT-BEV-05,Beverages,Continente,Modern Trade,12,14.24,1.19,0,0,0.246,0,EUR
2024-01-01,Portugal,PT-DAI-04,Dairy,Continente,Modern Trade,4,6.47,1.62,0,0,0.246,0,EUR
